t,y1,y2,y3
119.62274442915147,0.5966906044000077,5.678198329104891e-06,0.40330371740166326
131.54101266743666,0.5856510126252048,5.439544215312495e-06,0.41434354783058
143.70885652095907,0.5752789986799378,5.225166116956267e-06,0.4247157761539453
155.8767003744815,0.5656784147014202,5.0347360704558435e-06,0.43431655056250934
171.35669316554933,0.5544113741494388,4.820496712280617e-06,0.445583805353849
187.14480424690163,0.5438475278510113,4.62817318391244e-06,0.45614784397580477
202.93291532825393,0.5340792199569788,4.4572721925190326e-06,0.4659163227708286
222.97367958916647,0.5226527342650364,4.265344574373922e-06,0.4773430003903892
243.38758763746185,0.511963812876221,4.093161280059659e-06,0.488032093962499
263.80149568575723,0.5020895882088642,3.940070144144145e-06,0.49790647172099173
289.6439889529267,0.49058194661578075,3.768492347577705e-06,0.5094142848918717
315.92868032708475,0.47984358625546925,3.6146637310109247e-06,0.5201527990807998
342.2133717012428,0.46993316802598906,3.477788021644237e-06,0.5300633541859894
375.3841387797973,0.4584304368037081,3.3247285655954547e-06,0.5415662384677263
409.06620366442195,0.44772456671831745,3.1875881196846656e-06,0.5522722456935629
442.7482685490466,0.4378531990872851,3.0654475004532514e-06,0.5621437354652145
485.10726991435166,0.426445959571146,2.929195948702314e-06,0.5735511112329054
528.0409797495613,0.41585759307044967,2.8071880231617052e-06,0.5841395997415273
570.9746895847709,0.4061030997482774,2.6984071068440866e-06,0.5938942018446158
624.7675263701386,0.39488271995080293,2.5773669623512217e-06,0.6051147026822348
679.1851570578934,0.38449641954347674,2.469040787188382e-06,0.6155011114157362
733.6027877456482,0.3749359858615359,2.3723420423080243e-06,0.6250616417964219
801.5178702220476,0.36399079945614293,2.2650257166432563e-06,0.6360069355181406
869.4329526984469,0.3539792174696693,2.1698936814315493e-06,0.6460186126366494
943.5327580088118,0.34396046050725504,2.0774642409868873e-06,0.6560374620285041
1017.6325633191767,0.3347496746230312,1.9948349908450823e-06,0.6652483305419781
1109.4053772688642,0.32429693068518417,1.9036754147538822e-06,0.6757011656394012
1201.1781912185515,0.3147457421070088,1.8227096872832152e-06,0.685252435183304
1300.773825522019,0.30524807968599205,1.7443168754254088e-06,0.6947501759971326
1400.3694598254865,0.2965244918655845,1.6741064719651338e-06,0.7034738340279436
1523.0807579604889,0.286685024725099,1.5968994959471754e-06,0.7133133783754051
1645.7920560954913,0.27770286382010695,1.5281906780070938e-06,0.7222956079892151
1778.2550244966542,0.26882660669317443,1.4618929240655496e-06,0.7311719314139016
1910.717992897817,0.26068074481105763,1.4024046308623344e-06,0.7393178527843115
2073.103094070421,0.2515469865455881,1.3371920863145495e-06,0.7484516762623256
2235.4881952430246,0.24321641994380805,1.2790438365281036e-06,0.7567823010123554
2397.8732964156284,0.23557354886662887,1.2267768365093833e-06,0.7644252243565346
2596.9344619025846,0.22700798914184883,1.1693923269151633e-06,0.7729908414658242
2796.1930971017014,0.21919324368694748,1.1181047841933883e-06,0.7808056382082683
2995.451732300818,0.21202946917090876,1.071958552581072e-06,0.7879694588705387
3238.1242921159774,0.20405845088504077,1.0215625248198227e-06,0.7959405275524345
3480.7968519311366,0.1967970720960204,9.765010954517283e-07,0.8032019514028842
3723.469411746296,0.19014440356779555,9.35908418705754e-07,0.8098546605237857
4018.0246344903276,0.18277110426399096,8.916718410842225e-07,0.817228004064168
4311.818260489991,0.17607475448428275,8.521661365588008e-07,0.8239243933495807
4605.611886489654,0.16994256908141492,8.165347796333893e-07,0.8300566143838054
4961.07919348306,0.16317092169975952,7.777806399084932e-07,0.8368283005196006
5316.5465004764665,0.15700863386224526,7.430428793064845e-07,0.8429906230948754
5672.0138074698725,0.15136989763824663,7.11688840136457e-07,0.8486293906729132
6099.701409269265,0.14518186455431228,6.777463903923301e-07,0.8548174576992973
6524.956336729762,0.1395842590911398,6.474542986773756e-07,0.8604150934545615
6950.2112641902595,0.13446289425248784,6.200756500367432e-07,0.865536485671862
7461.824565907275,0.12884454180278934,5.904029888515073e-07,0.8711548677942217
7973.437867624291,0.12373647180510372,5.637490813674207e-07,0.8762629644458148
8485.051169341306,0.119067439495999,5.396512644425098e-07,0.8809320208527364
8996.66447105832,0.1147794192315291,5.177396263074248e-07,0.8852200630288444
9640.726236595678,0.10985000325451105,4.928064784903859e-07,0.8901495039390103
10278.891908013284,0.10541052535896722,4.7058231132781656e-07,0.8945890040587212
10917.05757943089,0.10135251819821896,4.504564391035226e-07,0.8986470313453417
11555.223250848496,0.0976260551261192,4.321314879572032e-07,0.9023735127423926
12358.849695737237,0.09334196204468902,4.112472695758106e-07,0.9066576267080412
13162.476140625979,0.08945124174943644,3.924480350231635e-07,0.9105483658025283
13966.10258551472,0.08589940896792468,3.7542361028758386e-07,0.9141002156084648
14769.729030403461,0.08264190984437235,3.599239299665182e-07,0.9173577302316974
15770.543977057501,0.07894150374451393,3.4244765560580116e-07,0.9210581538078302
16759.796696380272,0.0756196505112938,3.2687644841891825e-07,0.9243800226122575
17749.04941570304,0.07258583853211524,3.1275133036387275e-07,0.9274138487165541
18738.30213502581,0.06980263641757943,2.998727756154839e-07,0.9301970637096446
19975.086814682472,0.0666287213952872,2.8527856102235536e-07,0.9333709933261515
21211.871494339135,0.06374853221416778,2.721192588850361e-07,0.936251195666573
22448.656173995798,0.06112165544702403,2.6018663523817383e-07,0.9388780843663403
23685.44085365246,0.05871493671525191,2.493116573534567e-07,0.9412848139730904
25213.783440776868,0.05600444810705702,2.3712946292637917e-07,0.9439953147634798
26721.345967216344,0.0535777740051438,2.2628118029488002e-07,0.9464219997136756
28228.90849365582,0.05136294098963984,2.164276491223528e-07,0.9486368425827107
29736.471020095298,0.04933256965062542,2.074345123609416e-07,0.9506672229148619
31611.582579020895,0.047030587117212225,1.9728400735035345e-07,0.9529692155987801
33486.69413794649,0.0449429305568794,1.8812026602441094e-07,0.9550568813228543
35361.80569687209,0.04304025099426858,1.798028071006477e-07,0.956959569202924
37236.91725579769,0.0412984130976623,1.7221699450917524e-07,0.9587014146853429
39540.5904143482,0.039349410382061877,1.6376111903547664e-07,0.9606504258568188
41809.49124964572,0.03760796466771781,1.562343103309063e-07,0.9623918790979716
44078.39208494324,0.03601932219785091,1.493913326092665e-07,0.9639805284108163
46347.29292024076,0.03456380932725019,1.431412982786619e-07,0.9654360475314513
49158.73819516854,0.032920631726469904,1.3610772187324365e-07,0.9670792321658079
51970.183470096315,0.03143114535186956,1.2975235656263574e-07,0.9685687248957736
54781.62874502409,0.030074373339650944,1.2398001705674492e-07,0.9699255026803317
57593.07401995187,0.028833035289411342,1.1871272544333853e-07,0.971166845997863
61032.4359839036,0.027450634676875522,1.1286248460991999e-07,0.9725492524606396
64416.19647435831,0.026217242878876414,1.0765667455635585e-07,0.9737826494644488
67799.95696481303,0.02509249413957099,1.0292074749547216e-07,0.9749074029396813
71183.71745526775,0.024062436573322403,9.859298177687555e-08,0.9759374648336956
75365.34271620531,0.022903140271627292,9.373299224269551e-08,0.9770967659953802
79546.96797714288,0.021852653470908104,8.933897121192947e-08,0.9781472571901204
83728.59323808044,0.02089615725771931,8.534619196203544e-08,0.9791037573960885
87910.21849901801,0.020021429228225793,8.170147867515171e-08,0.9799784890702953
93010.4203708956,0.019050588010284305,7.766380439050938e-08,0.980949334325911
98110.6222427732,0.01817110652862898,7.401289411469368e-08,0.9818288194584767
103387.91262771506,0.017344027463331337,7.058540317154881e-08,0.9826559019512653
108665.20301265693,0.01659010679115302,6.746604567517317e-08,0.9834098257428011
113942.4933975988,0.0158999582181045,6.461468268598838e-08,0.9840999771672126
120445.10276294779,0.01512576732361326,6.142079220078983e-08,0.9848741712555944
126947.71212829679,0.014424457596423529,5.8531846080590925e-08,0.9855754838717302
133450.32149364578,0.013786117487009301,5.5905820973595446e-08,0.9862138266071696
139952.93085899478,0.013202564733880299,5.3508116883511807e-08,0.9867973817580027
147866.12650103137,0.012556557244748367,5.085706196022495e-08,0.9874433918981895
155779.32214306796,0.0119715058953225,4.845910961822463e-08,0.9880284456455677
163958.43702610445,0.011422053796879907,4.6209620129539005e-08,0.9885778999934998
172137.55190914095,0.010921326465026268,4.4161762073015496e-08,0.9890786293732114
180316.66679217745,0.010463077912078242,4.228942583206165e-08,0.9895368797984957
190382.21971619764,0.009949803574161885,4.01942945339218e-08,0.9900501562315434
200447.77264021782,0.00948496456693761,3.829872140747418e-08,0.9905149971343408
210513.325564238,0.00906197758682332,3.6575343393120784e-08,0.9909379858378331
220578.8784882582,0.008675405072722102,3.500159926413508e-08,0.9913245599256785
232811.36004117184,0.008248148667431326,3.326363986888459e-08,0.9917518180689286
245043.84159408548,0.007861299660974859,3.1691321665646555e-08,0.9921386686477033
257276.32314699912,0.007509359495759008,3.0261939381628035e-08,0.9924906102423015
269508.8046999128,0.007187787014732678,2.895676854990987e-08,0.9928121840284986
284381.24698075285,0.006832304842251969,2.7514939373344064e-08,0.9931676676428085
298991.1091720469,0.006515950027224079,2.6232667095030824e-08,0.9934840237401087
313600.9713633409,0.006227760395774835,2.5065257838334166e-08,0.9937722145389672
328210.83355463494,0.005964121715341538,2.3997886063264928e-08,0.9940358542867723
346158.7509084674,0.005669446000425474,2.2805518915320414e-08,0.9943305311940556
364106.66826229985,0.005402659701366739,2.1726604604677226e-08,0.9945973185720286
382054.5856161323,0.005159970415089573,2.0745637835796108e-08,0.9948400088392725
400002.50296996476,0.004938244959834586,1.984982147972811e-08,0.9950617351903438
421798.6752259743,0.0046934378291671845,1.8861208366022854e-08,0.9953065433096243
443594.84748198383,0.004471853898311806,1.796679239221427e-08,0.9955281281348957
465391.01973799337,0.004270330024383048,1.7153689580897143e-08,0.9957296528219273
487187.1919940029,0.004086253569774268,1.6411267177258356e-08,0.9959137300189584
513678.17173691833,0.003882903665806338,1.5591425635620158e-08,0.996117080742768
539699.1038125833,0.0037020129882328976,1.4862410338964188e-08,0.9962979721493567
565720.0358882481,0.003537280086347057,1.4198740659575965e-08,0.9964627057149122
591740.967963913,0.003386628298545111,1.359199017357985e-08,0.9966133581094647
623707.8955687335,0.003218294595459307,1.2914240048361844e-08,0.9967816924903007
655674.8231735539,0.00306594876118483,1.2301055658631238e-08,0.9969340389377596
687641.7507783744,0.0029274124370266266,1.1743614556022576e-08,0.9970725758193588
719608.6783831948,0.002800886283299039,1.1234633543480848e-08,0.9971991024820674
758443.0569628441,0.0026611936267528775,1.0672835381245969e-08,0.9973387957004117
797277.4355424934,0.0025348049050899516,1.0164675238299259e-08,0.9974651849302348
836111.8141221426,0.0024199032763894787,9.70281063656216e-09,0.9975800870207999
874946.1927017919,0.002314988642833802,9.281182074111236e-09,0.9976850020759842
922179.4507972344,0.002199054737939617,8.81537138242167e-09,0.9978009364466891
968584.6601949488,0.0020959525598423056,8.401207101517809e-09,0.9979040390389506
1014989.8695926631,0.002002102712992052,8.02428318900946e-09,0.9979978892627248
1061395.0789903775,0.0019163118279638494,7.679787301551323e-09,0.9980836804922489
1118452.7870159424,0.00182041703973514,7.294788128152802e-09,0.9981795756654768
1175510.4950415073,0.0017336771916364293,6.9466072246343814e-09,0.9982663158617564
1232568.2030670722,0.0016548397320274104,6.63019901160199e-09,0.9983451536377737
1289625.911092637,0.0015828707918544528,6.341400186060414e-09,0.9984171228667454
1359046.633902563,0.001503336407044844,6.022290391314869e-09,0.9984966575706649
1428467.356712489,0.0014314225905935924,5.733799258354869e-09,0.9985685716756072
1497888.0795224148,0.00136608329667264,5.471718222860581e-09,0.9986339112316092
1567308.8023323407,0.0013064556583702678,5.232576652900648e-09,0.9986935391090531
1651913.1541902388,0.001240476258471467,4.967993694261022e-09,0.9987595187735349
1735082.9890045202,0.0011818109488044013,4.7327698598034885e-09,0.9988181843184257
1818252.8238188017,0.0011284495753915629,4.518836341570426e-09,0.9988715459057721
1901422.658633083,0.001079703496986164,4.323425948998387e-09,0.9989202921795879
2003881.551240995,0.0010251545674429703,4.104775769089872e-09,0.9989748413277812
2106340.443848907,0.0009758572298191333,3.9071960019295455e-09,0.9990241388629848
2208799.336456819,0.0009310875212124679,3.727779298983705e-09,0.9990689087510082
2311258.229064731,0.0008902487532849535,3.56412987941536e-09,0.9991097476825851
2436308.405286729,0.0008450168247706738,3.3828915797848947e-09,0.9991549797923377
2561358.581508727,0.0008041622675842763,3.2192067563450604e-09,0.9991958345132089
2686408.7577307248,0.0007670786887156421,3.0706419025713685e-09,0.9992329182406424
2811458.9339527227,0.0007332667903443455,2.9351936046645467e-09,0.999266730274462
2964449.7543695485,0.0006957493831848555,2.784911874124136e-09,0.9993042478319032
3115014.759714761,0.0006623976892185592,2.651325907559273e-09,0.9993375996594555
3265579.765059973,0.0006320990643764574,2.5299762572808008e-09,0.9993678984056472
3416144.7704051854,0.00060445248382053,2.419254707361885e-09,0.9993955450969247
3602285.3698702226,0.000573446805086617,2.295087534077781e-09,0.9994265508998258
3788425.96933526,0.0005454683735518802,2.1830499867323566e-09,0.9994545294433981
3974566.568800297,0.0005200943417489084,2.0814469229882884e-09,0.9994799035768042
4160707.1682653343,0.000496977126758006,1.988885074539494e-09,0.9995030208843569
4389162.621418314,0.0004712694910036329,1.885956090933565e-09,0.9995287286230403
4617618.074571294,0.0004480917180721667,1.7931607300201468e-09,0.9995519064887671
4846073.5277242735,0.0004270877868070554,1.7090723115682523e-09,0.9995729105041207
5074528.980877253,0.00040796549680659916,1.6325200066266622e-09,0.9995920328706734
5355914.060431592,0.00038664407251012904,1.547167314361764e-09,0.9996133543803226
5633373.899912938,0.00036769606422288286,1.4713187628652828e-09,0.9996323024644584
5910833.739394283,0.0003505190246199197,1.4025618235380992e-09,0.9996494795728184
6188293.578875628,0.0003348757054670413,1.339946152738435e-09,0.9996651229545869
6533378.899514106,0.0003172659691204594,1.2694618005660066e-09,0.9996827327614178
6878464.220152584,0.0003014162511707257,1.2060241579884906e-09,0.9996985825428052
7223549.540791062,0.00028707520636528025,1.1486266110265692e-09,0.9997129236450082
7568634.8614295395,0.000274037179234371,1.0964455784672346e-09,0.9997259617243202
7996151.75596719,0.000259440028164782,1.0380261868884941e-09,0.9997405589338091
8423668.650504839,0.00024631966683314474,9.85518507166807e-10,0.9997536793476484
8870599.529227544,0.00023395135235850442,9.36021765468927e-10,0.9997660477116197
9317530.407950249,0.00022276598596903497,8.91260104084202e-10,0.9997772331227708
9764461.286672954,0.00021260158026517907,8.505849870242462e-10,0.9997873975691498
10324656.953841742,0.00020110055774764956,8.045620875818948e-10,0.9997988986376902
10884852.62101053,0.00019078021880166414,7.632647439094915e-10,0.9998092190179335
11445048.28817932,0.00018146760933355845,7.260006022492483e-10,0.9998185316646657
12005243.955348108,0.00017302198559428407,6.922062723356663e-10,0.9998269773221993
12706636.845706977,0.00016349509437902146,6.540860343218197e-10,0.9998365042515348
13401563.044808462,0.00015503732569214465,6.202443100683576e-10,0.9998449620540634
14096489.243909948,0.0001474116890539409,5.897326467005978e-10,0.9998525877212132
14791415.443011433,0.00014050112630333467,5.62082530953265e-10,0.9998594983116139
15670810.836023971,0.00013263298444050986,5.306014686962644e-10,0.9998673664849578
16550206.22903651,0.0001255994482249253,5.024601444832878e-10,0.9998744000493147
17429601.62204905,0.00011927440189303943,4.771538370239283e-10,0.9998807251209529
18308997.015061587,0.0001135559218882787,4.5427465425279227e-10,0.9998864436238368
19424142.225751664,0.00010704783690947244,4.282366394698543e-10,0.9998929517348536
20533023.768995304,0.00010127619630115141,4.051453245201427e-10,0.9998987233985532
21641905.312238943,9.609514221568844e-05,3.844170662961569e-10,0.999903904473367
22981597.735679373,9.050165580546033e-05,3.620389952687704e-10,0.9999094979821552
24321290.159119803,8.552356921218219e-05,3.421231854220936e-10,0.9999144760886644
25660982.582560234,8.106461312328025e-05,3.242844251140571e-10,0.999918935062592
27286475.804377444,7.624163103889004e-05,3.0498949810046337e-10,0.9999237580639713
28911969.026194654,7.196035021782903e-05,2.878618670140309e-10,0.99992803936192
30537462.248011865,6.813435674050711e-05,2.7255577460020524e-10,0.9999318653707034
32522614.765311543,6.39800301665821e-05,2.5593629903492275e-10,0.9999360197138969
34509603.23255608,6.030001183667836e-05,2.412144180847951e-10,0.9999396997469486
36496591.699800625,5.702032590702713e-05,2.2809415360326522e-10,0.9999429794459985
38923297.49232763,5.346865307504278e-05,2.138859112979107e-10,0.9999465311330388
41350003.284854636,5.033350827327966e-05,2.0134404587022086e-10,0.9999496662903824
43776709.07738164,4.754567471180039e-05,1.901916331570853e-10,0.9999524541350963
46777837.168846846,4.4497694894270426e-05,1.7799860509195945e-10,0.9999555021271068
49778965.26031205,4.181697653197316e-05,1.6727481714080084e-10,0.9999581828561929
53031981.13472801,3.9253709896334295e-05,1.5702092929765332e-10,0.9999607461330824
56284997.00914396,3.698654625207973e-05,1.4795159158007393e-10,0.999963013305796
60303374.92269873,3.452346302797582e-05,1.380985625591393e-10,0.9999654763988731
64321752.836253494,3.236795984264866e-05,1.2947597997023627e-10,0.999967631910681
68340130.74980825,3.046580757588748e-05,1.2186689853895896e-10,0.9999695340705569
73404700.16376951,2.8364925871632876e-05,1.1346288324440277e-10,0.9999716349606652
78533289.92510204,2.6513486535598395e-05,1.060567243432823e-10,0.9999734864074074
83661879.68643457,2.4888937915569225e-05,9.955819983482605e-11,0.9999751109625259
90088342.84882401,2.311426402069412e-05,9.245916757165078e-11,0.9999768856435198
96514806.01121345,2.157583186482352e-05,8.630516722791497e-11,0.9999784240818297
102941269.1736029,2.0229412575145098e-05,8.091926761375066e-11,0.9999797705065052
111201868.35414273,1.872722408343089e-05,7.491028236643729e-11,0.9999812727010059
119627973.4441501,1.7408605318792883e-05,6.963561899177259e-11,0.9999825913250452
128054078.53415748,1.626346704402809e-05,6.505491350253635e-11,0.9999837364679006
138767754.5396427,1.5008207804413503e-05,6.003372140825999e-11,0.9999849917321614
149481430.5451279,1.3932835510659307e-05,5.5732109234668335e-11,0.9999860671087567
162402436.18309876,1.2824603374940277e-05,5.129906349780856e-11,0.9999871753453254
175707702.59014812,1.1853709256426168e-05,4.741539233163236e-11,0.9999881462433277
189012968.99719748,1.1019474909013163e-05,4.4078379530001953e-11,0.999988980481012
206194211.51340935,1.0101462878217525e-05,4.040625477923731e-11,0.9999898984967149
223375454.0296212,9.32464515375783e-06,3.7298924242654546e-11,0.9999906753175467
244445743.51824126,8.521040237244443e-06,3.40844478998789e-11,0.9999914789256777
266340195.61699927,7.820685560422892e-06,3.1282983961216614e-11,0.999992179283156
288234647.71575725,7.226713873613915e-06,2.890706189158696e-11,0.9999927732572187
317005813.6605166,6.570916276930977e-06,2.6283835745132208e-11,0.9999934290574386
345776979.605276,6.024239614793458e-06,2.4097101884472453e-11,0.9999939757362875
379350066.54033273,5.4911488331940225e-06,2.1964714497456948e-11,0.9999945088292015
412923153.4753895,5.044735693406947e-06,2.0179043350461238e-11,0.999994955244127
457656068.31292963,4.551695393102779e-06,1.8206863450376646e-11,0.9999954482863994
504755376.9595289,4.127010747671346e-06,1.650811030257795e-11,0.9999958729727436
561702300.4755871,3.7086380465427483e-06,1.483460654250994e-11,0.9999962913471182
618649223.9916453,3.367282379726224e-06,1.346917432953253e-11,0.9999966327041504
692247281.5739857,3.009305911563314e-06,1.2037259435519474e-11,0.9999969906820505
770795385.8297307,2.7026611009546234e-06,1.0810673270928854e-11,0.9999972973280877
866681039.0849248,2.4036676600424405e-06,9.614693473569943e-12,0.9999975963227247
962566692.3401189,2.1642396951059105e-06,8.656977291445703e-12,0.9999978357516474
1081089778.7919507,1.926978611064645e-06,7.707929119110569e-12,0.9999980730136805
1226559037.4798388,1.698449368067607e-06,6.793808872790997e-12,0.9999983015438376
1385023384.256312,1.5041322138614914e-06,6.0165377965683545e-12,0.9999984958617691
1582583081.7842174,1.3163719452996368e-06,5.265494629400688e-12,0.9999986836227888
1799603157.9355328,1.1576308687526556e-06,4.630528771162178e-12,0.9999988423645003
2072529041.724138,1.0051893882622185e-06,4.020761546193484e-12,0.9999989948065906
2375287246.6343274,8.770690398625384e-07,3.5082791995524674e-12,0.9999991229274515
2759729399.3735757,7.548919449556133e-07,3.0195700319283503e-12,0.9999992451050351
3190891573.079865,6.528905196058492e-07,2.6115637630443087e-12,0.9999993471068684
3744328406.1875296,5.563903508664374e-07,2.2255626268939366e-12,0.9999994436074232
4372728366.042192,4.764330528981838e-07,1.905733108663576e-12,0.999999523565041
5189217243.8187065,4.014702982144942e-07,1.6058818298388669e-12,0.9999995985280955
6129355398.2763815,3.3989210734785756e-07,1.3595688859619958e-12,0.9999996601065326
7367874426.807046,2.827576546311988e-07,1.1310309344970438e-12,0.9999997172412138
8816905109.333979,2.3628750459519762e-07,9.451502390351394e-13,0.9999997637115497
10756195682.570662,1.9368624259326432e-07,7.747451186314342e-13,0.9999998063129821
13067184512.303202,1.5943216800723427e-07,6.37728772483789e-13,0.9999998405671937
16004055610.65031,1.3017523193461354e-07,5.207009947077619e-13,0.9999998698242468
