t,x,dx_dt
0.0,2.0,0.0
0.004000800160032006,1.9999839936194386,-0.008001578973942686
0.008001600320064013,1.9999359747339072,-0.016003029871566935
0.012002400480096018,1.9998559441120536,-0.024004224618604658
0.016003200640128026,1.9997439030349031,-0.032005035144888165
0.020004000800160033,1.9995998532958277,-0.040005333386399666
0.024004800960192037,1.9994237972005091,-0.0480049912873204
0.028005601120224044,1.999215737566902,-0.0560038808020796
0.03200640128025605,1.99897567772536,-0.06400187389740912
0.03600720144028806,1.9987036215183798,-0.07199884255438796
0.040008001600320066,1.9983995733006148,-0.07999465877049322
0.04400880176035207,1.9980635379387797,-0.08798919456164807
0.048009601920384073,1.9976955208115528,-0.09598232196426901
0.05201040208041608,1.9972955278094928,-0.10397391303731351
0.05601120224044809,1.996863565335094,-0.11196383986433585
0.060012002400480095,1.9963996403025348,-0.11995197455552775
0.0640128025605121,1.9959037601375902,-0.12793818924976635
0.0680136027205441,1.9953759327775111,-0.13592235611666056
0.07201440288057612,1.994816166670875,-0.14390434735859534
0.07601520304060812,1.9942244707774492,-0.15188403521277638
0.08001600320064013,1.9936008545681811,-0.15986129195328552
0.08401680336067213,1.9929453280249463,-0.1678359898931183
0.08801760352070415,1.9922579016403612,-0.17580800138622554
0.09201840368073615,1.9915385864176407,-0.18377719882955834
0.09601920384076815,1.9907873938703924,-0.19174345466510745
0.10002000400080016,1.9900043360224309,-0.19970664138194438
0.10402080416083216,1.9891894254077,-0.2076666315182736
0.10802160432086418,1.988342675070019,-0.21562329766346883
0.11202240448089618,1.9874640985628007,-0.22357651246010432
0.11602320464092819,1.9865537099488841,-0.2315261486059987
0.12002400480096019,1.9856115238002723,-0.23947207885624794
0.1240248049609922,1.9846375551978983,-0.24741417602526147
0.1280256051210242,1.983631819731483,-0.2553523129888099
0.13202640528105622,1.9825943334992706,-0.26328636268605965
0.1360272054410882,1.981525113107662,-0.27121619812159203
0.14002800560112022,1.9804241756710173,-0.27914169236744535
0.14402880576115223,1.9792915388113381,-0.28706271856513954
0.14802960592118425,1.978127220657987,-0.29497914992770685
0.15203040608121624,1.9769312398474788,-0.30289085974173285
0.15603120624124825,1.9757036155232073,-0.31079772136938993
0.16003200640128026,1.9744443673349918,-0.31869960825044147
0.16403280656131225,1.9731535154388515,-0.3265963939042812
0.16803360672134426,1.9718310804966341,-0.33448795193195
0.17203440688137628,1.9704770836756844,-0.34237415601815796
0.1760352070414083,1.9690915466485752,-0.35025487993331766
0.18003600720144028,1.967674491592817,-0.35812999753557656
0.1840368073614723,1.9662259411903258,-0.36599938277280447
0.1880376075215043,1.9647459186271665,-0.3738629096846296
0.1920384076815363,1.9632344475931267,-0.3817204524044447
0.1960392078415683,1.9616915522813374,-0.38957188516142105
0.20004000800160032,1.9601172573879415,-0.3974170822825321
0.20404080816163234,1.9585115881117872,-0.40525591819458384
0.20804160832166432,1.9568745701538177,-0.41308826742618365
0.21204240848169634,1.9552062297167834,-0.42091400460977313
0.21604320864172835,1.9535065935047622,-0.4287330044836219
0.22004400880176037,1.9517756887227307,-0.4365451418938319
0.22404480896179235,1.9500135430761734,-0.44435029179635005
0.22804560912182437,1.948220184770755,-0.4521483292589971
0.23204640928185638,1.9463956425116373,-0.45993912946341464
0.23604720944188837,1.9445399455031587,-0.4677225677070947
0.24004800960192038,1.9426531234482989,-0.4754985194053601
0.2440488097619524,1.940735206548206,-0.48326686009335773
0.2480496099219844,1.9387862255017423,-0.49102746542805853
0.2520504100820164,1.9368062115051365,-0.4987802111902839
0.2560512102420484,1.9347951962512289,-0.5065249732866306
0.2600520104020804,1.9327532119291169,-0.5142616277514951
0.26405281056211244,1.930680291223569,-0.5219900507490395
0.26805361072214445,1.9285764673145012,-0.5297101185751726
0.2720544108821764,1.9264417738764665,-0.5374217076595359
0.2760552110422084,1.9242762450782813,-0.5451246945675275
0.28005601120224044,1.9220799155822026,-0.5528189560022017
0.28405681136227245,1.9198528205435406,-0.5605043688062886
0.28805761152230447,1.9175949956100182,-0.5681808099641447
0.2920584116823365,1.915306476921201,-0.5758481566037194
0.2960592118423685,1.912987301107931,-0.5835062859985263
0.30006001200240046,1.9106375052919229,-0.5911550755696628
0.30406081216243247,1.908257127084878,-0.5987944028876853
0.3080616123224645,1.905846204588062,-0.6064241456746214
0.3120624124824965,1.9034047763916124,-0.6140441818059034
0.3160632126425285,1.9009328815739213,-0.621654389312321
0.3200640128025605,1.898430559701012,-0.6292546463819747
0.32406481296259254,1.8958978508261086,-0.6368448313622928
0.3280656131226245,1.8933347954886843,-0.644424822761876
0.3320664132826565,1.8907414347140064,-0.6519944992525075
0.33606721344268853,1.8881178100123912,-0.6595537396710638
0.34006801360272054,1.8854639633785395,-0.6671024230214538
0.34406881376275256,1.882779937290865,-0.6746404284765556
0.34806961392278457,1.8800657747110057,-0.6821676353802186
0.3520704140828166,1.877321519082863,-0.689683923249098
0.35607121424284854,1.8745472143320616,-0.6971891717746392
0.36007201440288056,1.8717429048651786,-0.7046832608249781
0.3640728145629126,1.8689086355690259,-0.7121660704468615
0.3680736147229446,1.866044451809934,-0.7196374808675664
0.3720744148829766,1.863150399433194,-0.7270973724968828
0.3760752150430086,1.8602265247621084,-0.734545625928946
0.38007601520304063,1.857272874597348,-0.7419821219441852
0.3840768153630726,1.8542894962161625,-0.7494067415112158
0.3880776155231046,1.8512764373716117,-0.7568193657887398
0.3920784156831366,1.8482337462918026,-0.7642198761274468
0.39607921584316863,1.8451614716792637,-0.7716081540719756
0.40008001600320064,1.8420596627100065,-0.7789840813627436
0.40408081616323266,1.8389283690327811,-0.7863475399378579
0.4080816163232647,1.8357676407682684,-0.793698411935
0.4120824164832967,1.8325775285082608,-0.801036579693304
0.41608321664332865,1.8293580833148517,-0.8083619257552384
0.42008401680336066,1.8261093567197477,-0.815674332868544
0.4240848169633927,1.8228314007233308,-0.8229736839880624
0.4280856171234247,1.819524267793823,-0.8302598622776065
0.4320864172834567,1.8161880108664576,-0.8375327511118364
0.4360872174434887,1.8128226833426078,-0.8447922340781145
0.44008801760352073,1.8094283390889319,-0.8520381949783677
0.4440888177635527,1.8060050324366224,-0.8592705178310005
0.4480896179235847,1.8025528181804682,-0.8664890868727194
0.4520904180836167,1.7990717515779309,-0.8736937865603647
0.45609121824364873,1.7955618883482942,-0.8808845015727751
0.46009201840368075,1.7920232846717428,-0.8880611168126189
0.46409281856371276,1.7884559971884608,-0.8952235174082351
0.4680936187237448,1.7848600829978232,-0.9023715887155201
0.47209441888377673,1.7812355996574507,-0.9095052163197492
0.47609521904380875,1.7775826051822055,-0.9166242860373658
0.48009601920384076,1.7739011580433166,-0.9237286839178358
0.4840968193638728,1.7701913171674075,-0.9308182962454528
0.4880976195239048,1.766453141935554,-0.9378930095411573
0.4920984196839368,1.7626866921824125,-0.9449527105643962
0.4960992198439688,1.7588920281952696,-0.9519972863149393
0.5001000200040008,1.75506921071296,-0.9590266240346257
0.5041008201640328,1.7512183009249664,-0.9660406112092071
0.5081016203240648,1.7473393604703984,-0.9730391355701262
0.5121024204840968,1.7434324514370063,-0.9800220850963123
0.5161032206441288,1.7394976363602535,-0.9869893480160118
0.5201040208041608,1.7355349782223528,-0.9939408128085997
0.5241048209641929,1.7315445404511145,-1.000876368206283
0.5281056211242249,1.7275263869190167,-1.0077959031959298
0.5321064212842569,1.7234805819421386,-1.014699307020822
0.5361072214442889,1.7194071902791301,-1.0215864691824235
0.5401080216043209,1.7153062771302292,-1.0284572794421842
0.5441088217643528,1.711177908136284,-1.0353116278233425
0.5481096219243848,1.707022149377532,-1.0421494046125859
0.5521104220844169,1.7028390673726443,-1.048970500361866
0.5561112222444489,1.6986287290776103,-1.0557748058901202
0.5601120224044809,1.6943912018846647,-1.062562212285019
0.5641128225645129,1.6901265536212533,-1.069332610904734
0.5681136227245449,1.6858348525490354,-1.076085893379737
0.5721144228845769,1.681516167362601,-1.082821951614412
0.5761152230446089,1.6771705671884856,-1.089540677788858
0.580116023204641,1.6727981215840073,-1.09624196436058
0.584116823364673,1.6683989005361561,-1.1029257040662093
0.588117623524705,1.6639729744605027,-1.1095917899232408
0.592118423684737,1.659520414200185,-1.11624011523182
0.596119223844769,1.655041291024563,-1.1228705735763138
0.6001200240048009,1.6505356766282058,-1.1294830588270948
0.6041208241648329,1.6460036431296818,-1.1360774651422014
0.6081216243248649,1.641445263070408,-1.1426536869690316
0.612122424484897,1.6368606094135085,-1.1492116190460464
0.616123224644929,1.6322497555427782,-1.1557511564045475
0.620124024804961,1.6276127752612823,-1.1622721943701997
0.624124824964993,1.6229497427903121,-1.168774628564802
0.628125625125025,1.6182607327681315,-1.175258354907913
0.632126425285057,1.6135458202487862,-1.181723269618517
0.636127225445089,1.6088050807009127,-1.1881692692166932
0.640128025605121,1.6040385900066783,-1.1945962505253822
0.6441288257651531,1.599246424460328,-1.2010041106718612
0.6481296259251851,1.5944286607671085,-1.2073927470894978
0.6521304260852171,1.5895853760419731,-1.213762057519343
0.656131226245249,1.5847166478083492,-1.2201119400117657
0.660132026405281,1.5798225539969013,-1.2264422929280894
0.664132826565313,1.5749031729444454,-1.232753014942344
0.668133626725345,1.569958583392445,-1.239044005042694
0.6721344268853771,1.564988864485904,-1.2453151625331762
0.6761352270454091,1.5599940957720313,-1.251566387035254
0.6801360272054411,1.5549743571989665,-1.2577975784894264
0.6841368273654731,1.5499297291145009,-1.2640086371568262
0.6881376275255051,1.5448602922649572,-1.2701994636209542
0.6921384276855371,1.5397661277936485,-1.276369958789068
0.6961392278455691,1.5346473172397332,-1.282520023893893
0.7001400280056012,1.529503942536839,-1.2886495604951451
0.7041408281656332,1.5243360860117523,-1.2947584704811064
0.7081416283256652,1.5191438303830986,-1.3008466560701941
0.7121424284856971,1.5139272587601669,-1.3069140198126508
0.7161432286457291,1.5086864546413803,-1.312960464591938
0.7201440288057611,1.503421501913062,-1.3189858936263748
0.7241448289657931,1.4981324848480493,-1.3249902104706515
0.7281456291258251,1.4928194881043373,-1.3309733190173658
0.7321464292858572,1.4874825967237244,-1.3369351234985611
0.7361472294458892,1.4821218961305782,-1.342875528487373
0.7401480296059212,1.4767374721303188,-1.348794438899424
0.7441488297659532,1.4713294109080992,-1.3546917599943944
0.7481496299259852,1.4658977990274076,-1.3605673973775203
0.7521504300860172,1.4604427234286679,-1.3664212570010932
0.7561512302460492,1.4549642714278495,-1.372253245165964
0.7601520304060813,1.4494625307151792,-1.3780632685231464
0.7641528305661133,1.44393758935363,-1.3838512340752123
0.7681536307261452,1.4383895357775258,-1.3896170491777915
0.7721544308861772,1.4328184587911266,-1.3953606215410574
0.7761552310462092,1.4272244475671905,-1.4010818592311851
0.7801560312062412,1.4216075916455462,-1.4067806706718233
0.7841568313662732,1.4159679809317531,-1.4124569646456528
0.7881576315263052,1.410305705695594,-1.4181106502957785
0.7921584316863373,1.4046208565696077,-1.4237416371271634
0.7961592318463693,1.398913524547657,-1.429349835008094
0.8001600320064013,1.393183800983452,-1.4349351541716027
0.8041608321664333,1.3874317775890876,-1.4404975052169025
0.8081616323264653,1.3816575464336545,-1.4460367991109004
0.8121624324864973,1.3758611999417287,-1.451552947189587
0.8161632326465293,1.3700428308918413,-1.4570458611594004
0.8201640328065614,1.364202532415028,-1.4625154530986764
0.8241648329665934,1.3583403979933126,-1.4679616354590272
0.8281656331266253,1.3524565214582107,-1.4733843210667439
0.8321664332866573,1.3465509969892946,-1.4787834231242616
0.8361672334466893,1.3406239191126779,-1.4841588552115434
0.8401680336067213,1.3346753826994253,-1.4895105312873784
0.8441688337667533,1.3287054829640819,-1.4948383656908115
0.8481696339267853,1.3227143154631205,-1.500142273142482
0.8521704340868174,1.316701976093412,-1.5054221687459874
0.8561712342468494,1.310668561090745,-1.5106779679893045
0.8601720344068814,1.3046141670283031,-1.5159095867461645
0.8641728345669134,1.2985388908150197,-1.5211169412772838
0.8681736347269454,1.2924428296940869,-1.5262999482317754
0.8721744348869774,1.286326081241366,-1.531458524648443
0.8761752350470094,1.280188743363827,-1.5365925879571085
0.8801760352070415,1.2740309142980253,-1.5417020559799879
0.8841768353670734,1.2678526926085667,-1.546786846933052
0.8881776355271054,1.261654177186415,-1.5518468794271967
0.8921784356871374,1.2554354672473762,-1.5568820724696293
0.8961792358471694,1.2491966623304782,-1.5618923454651208
0.9001800360072014,1.2429378622963754,-1.5668776182172957
0.9041808361672334,1.2366591673257854,-1.5718378109299582
0.9081816363272655,1.2303606779179441,-1.5767728442084448
0.9121824364872975,1.224042494888863,-1.581682639060726
0.9161832366473295,1.2177047193697954,-1.5865671168987723
0.9201840368073615,1.2113474528055792,-1.5914261995397612
0.9241848369673935,1.2049707969530132,-1.5962598092073284
0.9281856371274255,1.1985748538792553,-1.601067868532847
0.9321864372874575,1.1921597259602608,-1.6058503005567653
0.9361872374474896,1.1857255158789999,-1.6106070287296441
0.9401880376075215,1.1792723266239005,-1.6153379769134992
0.9441888377675535,1.1728002614871573,-1.620043069382964
0.9481896379275855,1.1663094240630818,-1.624722230826501
0.9521904380876175,1.159799918246461,-1.6293753863476328
0.9561912382476495,1.1532718482309798,-1.634002461466262
0.9601920384076815,1.1467253185074011,-1.6386033821196484
0.9641928385677135,1.1401604338619842,-1.6431780746637246
0.9681936387277456,1.1335772993747648,-1.6477264658742126
0.9721944388877776,1.1269760204178747,-1.652248482947796
0.9761952390478096,1.1203567026538659,-1.656744053503303
0.9801960392078416,1.113719452034117,-1.6612131055830062
0.9841968393678736,1.1070643747969742,-1.6656555676535394
0.9881976395279056,1.1003915774661515,-1.6700713686071855
0.9921984396879376,1.0937011668489771,-1.6744604377629473
0.9961992398479695,1.0869932500346873,-1.6788227048676796
1.0002000400080016,1.0802679343927177,-1.6831581000972222
1.0042008401680336,1.0735253275710894,-1.6874665540576805
1.0082016403280656,1.0667655374945186,-1.6917479977862788
1.0122024404880976,1.0599886723627925,-1.696002362752623
1.0162032406481296,1.0531948406489906,-1.7002295808597239
1.0202040408081616,1.0463841510977483,-1.7044295844450867
1.0242048409681936,1.0395567127235184,-1.7086023062817965
1.0282056411282257,1.0327126348089373,-1.7127476795797765
1.0322064412882577,1.0258520269029046,-1.716865637986577
1.0362072414482897,1.0189749988189365,-1.7209561155886148
1.0402080416083217,1.0120816606333605,-1.7250190469121467
1.0442088417683537,1.0051721226835517,-1.7290543669243161
1.0482096419283857,0.9982464955661696,-1.7330620110341948
1.0522104420884177,0.9913048901354877,-1.7370419150939918
