t,x,dx_dt
0.0,2.0,1.1102230246251565e-14
0.08270182230846716,1.9994707695518232,-0.0066694845812453885
0.16540364461693433,1.99891906413352,-0.00667255394898314
0.24810546692540147,1.9983671046836657,-0.006675627895136316
0.33080728923386865,1.9978148908229232,-0.006678706430784942
0.4135091115423358,1.9972624221710353,-0.006681789596496568
0.49621093385080295,1.996709698346488,-0.006684877329765637
0.5789127561592702,1.9961567189673153,-0.006687969724950005
0.6616145784677373,1.9956034836501857,-0.006691066776443044
0.7443164007762044,1.9950499920106874,-0.006694168427112679
0.8270182230846717,1.9944962436639457,-0.006697274778588724
0.9097200453931388,1.9939422382236704,-0.006700385820535004
0.9924218677016059,1.9933879753025006,-0.006703501496641007
1.0751236900100731,1.9928334545126067,-0.006706621911367616
1.1578255123185404,1.992278675464713,-0.006709747051292236
1.2405273346270074,1.9917236377684782,-0.006712876861103556
1.3232291569354746,1.991168341033084,-0.006716011447582826
1.4059309792439418,1.9906127848662374,-0.006719150794398665
1.4886328015524088,1.9900569688745833,-0.0067222948470613275
1.571334623860876,1.9895008926642832,-0.006725443714916679
1.6540364461693433,1.988944555839993,-0.006728597378558021
1.7367382684778103,1.988387958005313,-0.006731755784827875
1.8194400907862776,1.987831098763348,-0.006734919044837362
1.9021419130947448,1.9872739777156716,-0.006738087136426429
1.9848437354032118,1.9867165944628058,-0.006741260007947503
2.067545557711679,1.9861589486047653,-0.006744437772154832
2.1502473800201463,1.9856010397400068,-0.006747620404201626
2.2329492023286135,1.985042867465941,-0.006750807853905805
2.3156510246370807,1.9844844313794578,-0.0067540002356536455
2.3983528469455475,1.9839257310758627,-0.006757197521733982
2.4810546692540147,1.9833667661494216,-0.006760399663918726
2.563756491562482,1.9828075361938633,-0.006763606777582254
2.646458313870949,1.982248040801309,-0.00676681883262642
2.7291601361794164,1.981688279562845,-0.00677003578283264
2.8118619584878837,1.9811282520690028,-0.0067732577442525255
2.894563780796351,1.9805679579086846,-0.006776484684523076
2.9772656031048177,1.9800073966697618,-0.0067797165594796205
3.059967425413285,1.9794465679395323,-0.006782953485662269
3.142669247721752,1.9788854713036443,-0.0067861954286208
3.2253710700302194,1.9783241063467187,-0.006789442346266661
