t,x,dx_dt
0.0,2.0,1.1102230246251565e-11
80.70342262853119,1.9994618565343896,-6.66879884647642e-06
161.40684525706237,1.9989234714718744,-6.687284059836429e-06
242.11026788559354,1.998384844482782,-6.6590954972411964e-06
322.81369051412474,1.997845975214837,-6.676637021030274e-06
403.51711314265594,1.9973068633143938,-6.6969207956901755e-06
484.2205357711871,1.9967675084269794,-6.6698646605800604e-06
564.9239583997183,1.9962279101976828,-6.684841569182254e-06
645.6273810282495,1.9956880682702436,-6.706413202550721e-06
726.3308036567806,1.9951479822875233,-6.6809890952868045e-06
807.0342262853119,1.9946076518919427,-6.693512411004576e-06
887.737648913843,1.994067076724598,-6.715528133582893e-06
968.4410715423742,1.9935262564256644,-6.692391085749705e-06
1049.1444941709053,1.9929851906348595,-6.702727262108965e-06
1129.8479167994367,1.9924438789906076,-6.724421020010141e-06
1210.5513394279678,1.9919023211303752,-6.7041039386595e-06
1291.254762056499,1.991360516691144,-6.712730371560838e-06
1371.9581846850301,1.990818465308634,-6.732991941760247e-06
1452.6616073135613,1.9902761666175832,-6.715916711641512e-06
1533.3650299420926,1.9897336202522042,-6.723566148281179e-06
1614.0684525706238,1.9891908258454785,-6.741218694372719e-06
1694.771875199155,1.9886477830293967,-6.727995938149434e-06
1775.475297827686,1.9881044914353598,-6.732947532839262e-06
1856.1787204562172,1.9875609506935987,-6.749345526912975e-06
1936.8821430847483,1.9870171604333138,-6.739919733433908e-06
2017.5855657132797,1.986473120283051,-6.736544655439047e-06
2098.2889883418106,1.9859288298703126,-6.757305825999538e-06
2178.992410970342,1.9853842888214284,-6.751876835409121e-06
2259.6958335988734,1.9848394967620784,-6.7414518412078905e-06
2340.3992562274043,1.9842944533169942,-6.765055182711421e-06
2421.1026788559357,1.9837491581096185,-6.763789528463349e-06
2501.8061014844666,1.983203610762733,-6.747602476764314e-06
2582.509524112998,1.9826578108982564,-6.772660210430104e-06
2663.2129467415293,1.9821117581367265,-6.775535688063883e-06
2743.9163693700602,1.981565452097995,-6.754874437575609e-06
2824.6197919985916,1.9810188924011243,-6.7803318515302635e-06
2905.3232146271225,1.980472078663728,-6.787159723131708e-06
2986.026637255654,1.9799250105026966,-6.763190008030051e-06
3066.7300598841853,1.9793776875341937,-6.787981288169931e-06
3147.433482512716,1.978830109372887,-6.798517304673624e-06
3228.1369051412476,1.9782822756326752,-6.772238325680746e-06
3308.8403277697785,1.9777341859267814,-6.795752849342307e-06
3389.54375039831,1.9771858398669024,-6.809586228229136e-06
3470.247173026841,1.976637237063916,-6.7821859239813875e-06
3550.950595655372,1.9760883771280615,-6.803668739507884e-06
3631.6540182839035,1.97553925966804,-6.820377596028493e-06
3712.3574409124344,1.9749898842916782,-6.792766349406065e-06
3793.060863540966,1.9744402506061904,-6.8119732077320805e-06
3873.7642861694967,1.9738903582172493,-6.829947718500762e-06
3954.467708798028,1.9733402067296002,-6.800249252592039e-06
4035.1711314265594,1.972789795747417,-6.821476716822872e-06
4115.874554055091,1.9722391248732631,-6.8336891700937485e-06
4196.577976683621,1.9716881937088686,-6.81484868536586e-06
4277.281399312153,1.971137001855209,-6.8369532257861465e-06
4357.984821940684,1.970585548911737,-6.836742283411468e-06
4438.688244569215,1.9700338344772075,-6.835687571538074e-06
4519.391667197747,1.9694818581492621,-6.8513417161852885e-06
4600.095089826277,1.968929619524283,-6.837552746219444e-06
4680.798512454809,1.9683771181979626,-6.845490840845514e-06
4761.50193508334,1.967824353764648,-6.861688994774795e-06
4842.205357711871,1.9672713258175736,-6.840850108602581e-06
4922.908780340403,1.9667180339493064,-6.8599015357051485e-06
5003.612202968933,1.9661644777508598,-6.867018065292996e-06
5084.3156255974645,1.9656106568123888,-6.853739797918479e-06
5165.019048225996,1.96505657072314,-6.875577884812856e-06
5245.722470854527,1.96450221907086,-6.868527968606486e-06
5326.425893483059,1.9639476014426143,-6.872236113508734e-06
5407.129316111589,1.9633927174241819,-6.888534187510231e-06
5487.8327387401205,1.9628375666001157,-6.869904645157021e-06
5568.536161368652,1.9622821485542714,-6.883393854906217e-06
5649.239583997183,1.961726462869,-6.896561099978271e-06
5729.943006625715,1.961170509125616,-6.877065583665853e-06
5810.646429254245,1.960614286904652,-6.899192328546633e-06
5891.349851882776,1.960057795785025,-6.899847360131162e-06
5972.053274511308,1.9595010353448796,-6.898492888041119e-06
6052.756697139839,1.9589440051611795,-6.914191441609319e-06
6133.4601197683705,1.958386704809543,-6.900957583155787e-06
6214.163542396901,1.9578291338648248,-6.908729144328163e-06
6294.866965025432,1.9572712919004578,-6.9251715473228614e-06
6375.570387653964,1.9567131784886787,-6.9044769901438485e-06
6456.273810282495,1.9561547932009837,-6.922751261129179e-06
6536.9772329110265,1.95559613560724,-6.931033524892882e-06
6617.680655539557,1.955037205276363,-6.91788848428132e-06
6698.384078168088,1.9544780017762908,-6.93886059721649e-06
6779.08750079662,1.9539185246733861,-6.9330541307977e-06
6859.790923425151,1.9533587735332372,-6.937417307284477e-06
6940.494346053682,1.9527987479200657,-6.952460829268148e-06
7021.197768682213,1.9522384473968037,-6.934941509939563e-06
7101.901191310744,1.9516778715255807,-6.947353803354872e-06
7182.604613939276,1.9511170198669607,-6.96122048893244e-06
7263.308036567807,1.950555891980373,-6.942657559960708e-06
7344.011459196338,1.9499944874243815,-6.962930232390363e-06
7424.714881824869,1.9494328057558754,-6.965383825274785e-06
7505.4183044534,1.948870846530857,-6.964873122683457e-06
7586.121727081932,1.948308609304069,-6.9783512302024064e-06
7666.825149710463,1.9477460936288542,-6.967126875423446e-06
7747.528572338993,1.9471832990576663,-6.974476551846465e-06
7828.231994967525,1.9466202251414741,-6.990141798723926e-06
7908.935417596056,1.9460568714299704,-6.971412336298499e-06
7989.6388402245875,1.9454932374719915,-6.98743285454384e-06
8070.342262853119,1.9449293228147013,-6.997158408239557e-06
8151.045685481649,1.9443651270041908,-6.9856787021649325e-06
8231.749108110182,1.9438006495854803,-7.0030647947305624e-06
8312.452530738712,1.9432358901019728,-6.998102097810488e-06
8393.155953367243,1.942670848096162,-7.0016548114892885e-06
8473.859375995775,1.9421055231091129,-7.016986991459362e-06
8554.562798624305,1.9415399146804926,-6.998357449106152e-06
8635.266221252838,1.9409740223491105,-7.015904524010352e-06
8715.969643881368,1.9404078456520315,-7.021744297119881e-06
8796.673066509898,1.9398413841252797,-7.015904524010352e-06
8877.37648913843,1.9392746373036664,-7.034123283844451e-06
8958.079911766961,1.9387076047203906,-7.019407277653045e-06
9038.783334395494,1.9381402859078019,-7.030714899158852e-06
9119.486757024024,1.9375726803965823,-7.043116090343915e-06
9200.190179652554,1.9370047877161625,-7.027040060947343e-06
9280.893602281087,1.936436607394967,-7.049888450794128e-06
9361.597024909617,1.9358681389596017,-7.0420835829310136e-06
9442.30044753815,1.9352993819358082,-7.047096239887196e-06
9523.00387016668,1.9347303358477663,-7.06313896259303e-06
9603.70729279521,1.9341610002182215,-7.043265970452239e-06
