rho,z_maxima
24.700000000000003,23.78153438223482
24.700000000000003,23.781475309394136
24.700000000000003,23.781416284321885
24.700000000000003,23.781357275015772
24.700000000000003,23.78129830569235
24.700000000000003,23.78123940644349
24.700000000000003,23.78118054362586
24.700000000000003,23.781121697673292
24.700000000000003,23.781062900959437
24.700000000000003,23.781004169660253
24.700000000000003,23.780945472221916
24.700000000000003,23.7808867936919
24.700000000000003,23.78082816329403
24.8,23.999740444542063
24.8,23.999994780396207
24.8,24.00024944415063
24.8,24.0005044330226
24.8,24.000759793043873
24.8,24.001015478383845
24.8,24.001271492750277
24.8,24.00152787722745
24.8,24.00178459485972
24.8,24.00204163834348
24.8,24.00229904603352
24.8,24.002556805075972
24.8,24.002814886669753
24.8,24.003073316513586
24.8,24.003332115725936
24.8,24.003591250668197
24.8,24.003850717275192
24.8,24.00411053937459
24.8,24.00437072879462
24.8,24.004631257143473
24.8,24.00489212081774
24.8,24.005153336881495
24.8,24.005414919372377
24.8,24.005676855858102
24.8,24.00593913131724
24.8,24.006201751273537
24.8,24.006464727548337
24.8,24.006728068758477
24.8,24.006991769061667
24.8,24.00725581640417
24.900000000000002,24.141312475877285
24.900000000000002,24.142095865569004
24.900000000000002,24.142881860191686
24.900000000000002,24.143670460634034
24.900000000000002,24.144461711955124
24.900000000000002,24.145255612151608
24.900000000000002,24.146052144852558
24.900000000000002,24.14685133565964
24.900000000000002,24.14765320964752
24.900000000000002,24.14845777263727
24.900000000000002,24.149265017054578
24.900000000000002,24.15007495300398
24.900000000000002,24.150887596683656
24.900000000000002,24.151702962291168
24.900000000000002,24.152521060217747
24.900000000000002,24.153341901180163
24.900000000000002,24.1541654925
24.900000000000002,24.154991842161287
24.900000000000002,24.155820959758753
24.900000000000002,24.156652855452794
24.900000000000002,24.157487539476598
24.900000000000002,24.158325021975642
24.900000000000002,24.15916531307973
24.900000000000002,24.160008423256134
24.900000000000002,24.160854364131236
24.900000000000002,24.16170314924672
24.900000000000002,24.162554788742714
24.900000000000002,24.16340929304895
24.900000000000002,24.16426666978071
24.900000000000002,24.16512692325837
24.900000000000002,24.165990060273238
25.0,24.678502474309056
25.0,24.68223864509752
25.0,24.685998132356286
25.0,24.689781126756046
25.0,24.693587820158527
25.0,24.697418409038782
25.0,24.7012731023617
25.0,24.705152102228606
25.0,24.709055607785317
25.0,24.71298380520503
25.0,24.71693693293822
25.0,24.720915203470273
25.0,24.724918795556146
25.0,24.72894797550645
25.0,24.733002916496567
25.0,24.737083886450684
25.0,24.741191065211567
25.0,24.745324729005027
25.0,24.74948506460318
25.0,24.753672331020574
25.0,24.757886778663774
25.0,24.76212862026331
25.0,24.766398105093852
25.0,24.770695492944437
25.0,24.77502103229593
25.0,24.77937497754234
25.0,24.78375758312267
25.0,24.788169108690692
25.0,24.79260981899808
25.0,24.797079983105874
25.0,24.80157987690619
25.1,26.683596493151096
25.1,26.71629566198866
25.1,26.749799872489014
25.1,26.78414512778291
25.1,26.819369870997278
25.1,26.855515101890646
25.1,26.892624726098287
25.1,26.930745677314366
25.1,26.969928314568406
25.1,27.01022670186199
25.1,27.051699020147485
25.1,27.09440788391754
25.1,27.13842091538398
25.1,27.183811183711807
25.1,27.230657889624446
25.1,27.27904692375351
25.1,27.329071728169197
25.1,27.38083418200317
25.1,27.43444552814419
25.1,27.490027654847125
25.1,27.54771435309131
25.1,27.60765300628357
25.1,27.67000632591772
25.1,27.734954559749916
25.1,27.802697994042223
25.1,27.873460150224563
25.1,27.947491149343637
25.1,28.025072225111767
25.1,28.106520946304713
25.1,28.192197474350458
25.200000000000003,34.92146694664018
25.200000000000003,38.353693842497094
25.200000000000003,32.7822766352827
25.200000000000003,33.72596024923941
25.200000000000003,35.24889081363883
25.200000000000003,40.70813025695462
25.200000000000003,29.964141097841964
25.200000000000003,30.20515643588816
25.200000000000003,30.478864429295395
25.200000000000003,30.79236032766175
25.200000000000003,31.15773845055766
25.200000000000003,31.593430089487622
25.200000000000003,32.12957123161352
25.200000000000003,32.82069498967592
25.200000000000003,33.78278662876475
25.200000000000003,35.353383573453335
25.200000000000003,39.37603287264875
25.200000000000003,31.499068841078344
25.200000000000003,32.01078217746642
25.200000000000003,32.664083067737586
25.200000000000003,33.55598597097964
25.200000000000003,34.947405291584495
25.200000000000003,38.47576669106526
25.200000000000003,32.62215769210634
25.200000000000003,33.49557595120023
25.3,32.35154806304517
25.3,33.09757353074815
25.3,34.16026276878416
25.3,36.00588755331383
25.3,37.251513210272044
25.3,34.695501604428415
25.3,37.28954269292954
25.3,34.63387684956068
25.3,37.116836936612806
25.3,34.91830692922209
25.3,38.011759830797416
25.3,33.550058035185955
25.3,34.879347844486865
25.3,37.871796570399226
25.3,33.749338984260156
25.3,35.222773494404365
25.3,39.60233847868523
25.3,31.50555272325512
25.3,32.007782631976916
25.3,32.64342756092134
25.3,33.49894744429927
25.3,34.794756422843406
25.3,37.5896900604649
25.3,34.16545423585021
25.3,36.01613856020096
25.400000000000002,32.7962056941875
25.400000000000002,33.6870968501501
25.400000000000002,35.05507982548121
25.400000000000002,38.235733028176945
25.400000000000002,33.54355901096859
25.400000000000002,34.81632444515954
25.400000000000002,37.44877697941982
25.400000000000002,34.71316325118462
25.400000000000002,37.16246984880862
25.400000000000002,35.18846556288256
25.400000000000002,38.80846881835232
25.400000000000002,32.7753965253659
25.400000000000002,33.6569784527486
25.400000000000002,35.00438015026733
25.400000000000002,38.0490423711814
25.400000000000002,33.80689522901377
25.400000000000002,35.26035439015713
25.400000000000002,39.19623979782884
25.400000000000002,32.282168674250585
25.400000000000002,32.98420964555259
25.400000000000002,33.957027213306056
25.400000000000002,35.52920136396922
25.400000000000002,40.3208787459174
25.400000000000002,30.936061888571626
25.400000000000002,31.314076632229007
25.5,28.525108701278327
25.5,28.641892348746726
25.5,28.765957943407383
25.5,28.898178746473185
25.5,29.039590734679955
25.5,29.191434705273846
25.5,29.35521303958783
25.5,29.532767688341877
25.5,29.726389168656272
25.5,29.938972691475033
25.5,30.174248771845118
25.5,30.43713446209317
25.5,30.734290249334645
25.5,31.075047395350815
25.5,31.473047002118772
25.5,31.949371827743732
25.5,32.53918945113455
25.5,33.30812435442074
25.5,34.40350820560913
25.5,36.31408885610898
25.5,37.36341983302319
25.5,35.19379815148244
25.5,38.4687636314508
25.5,33.52589106256945
25.5,34.74039868419083
25.5,37.078569093391394
25.5,35.695399745749455
25.6,34.445852081106295
25.6,36.304861498212276
25.6,37.88340510834799
25.6,34.6903474890217
25.6,36.82707164723455
25.6,36.575065851274
25.6,37.15049926445757
25.6,35.92957616377499
25.6,39.367678512087224
25.6,32.639148609972445
25.6,33.42071343584262
25.6,34.536140652057696
25.6,36.49134133370627
25.6,37.36155167451377
25.6,35.54712497543489
25.6,39.83813899061658
25.6,32.05661642635799
25.6,32.66030035079686
25.6,33.45012281993967
25.6,34.5809497953247
25.6,36.586453054207134
25.6,37.122537704443324
25.6,35.98226259978806
25.6,39.094135762443685
25.6,32.989299548771235
25.700000000000003,37.35376547578416
25.700000000000003,35.92008275825314
25.700000000000003,40.447936038370955
25.700000000000003,31.60404623502219
25.700000000000003,32.089034470355124
25.700000000000003,32.68881009392613
25.700000000000003,33.46729238167623
25.700000000000003,34.56887292558577
25.700000000000003,36.46168569587317
25.700000000000003,37.924271237794386
25.700000000000003,34.95531540823587
25.700000000000003,37.32343293697647
25.700000000000003,35.97578867042221
25.700000000000003,39.98672195056262
25.700000000000003,32.15582432402578
25.700000000000003,32.77216089829213
25.700000000000003,33.579616078070856
25.700000000000003,34.739545351906784
25.700000000000003,36.8216578779538
25.700000000000003,36.99926426375131
25.700000000000003,36.61159220038726
25.700000000000003,37.51045135586057
25.700000000000003,35.640264615738815
25.700000000000003,39.822876277581244
25.700000000000003,32.35623586610569
25.8,35.368115399466305
25.8,38.294151676570465
25.8,34.711482684550795
25.8,36.657690089027675
25.8,37.858035403032424
25.8,35.39747712702601
25.8,38.388025151559034
25.8,34.571314565359955
25.8,36.377242048352066
25.8,38.747261614179834
25.8,34.05433308563033
25.8,35.450452673404776
25.8,38.56708931898832
25.8,34.31002035915012
25.8,35.89084108259114
25.8,41.252955320759725
25.8,30.942538000285854
25.8,31.300851130096174
25.8,31.72045891417243
25.8,32.2222739263273
25.8,32.84353054869291
25.8,33.6542649396771
25.8,34.81407398278759
25.8,36.874244426891764
25.8,37.304359323748805
25.900000000000002,36.83680090609419
25.900000000000002,37.847960975495894
25.900000000000002,35.75848625887414
25.900000000000002,39.483610595204695
25.900000000000002,33.36010513903069
25.900000000000002,34.345034204526456
25.900000000000002,35.88865782184354
25.900000000000002,40.21770534767049
25.900000000000002,32.43461504457518
25.900000000000002,33.09811800973622
25.900000000000002,33.97842155717196
25.900000000000002,35.277208257145425
25.900000000000002,37.84224483415822
25.900000000000002,35.76821855701454
25.900000000000002,39.530216371682855
25.900000000000002,33.299472879752436
25.900000000000002,34.25876800788284
25.900000000000002,35.73967843239668
25.900000000000002,39.39690065889674
25.900000000000002,33.47369541543317
25.900000000000002,34.508791724242045
25.900000000000002,36.181763921181506
25.900000000000002,40.56115544083479
25.900000000000002,32.01976309801627
25.900000000000002,32.57712327267224
26.0,31.532579214724542
26.0,31.980905366434982
26.0,32.52006033821072
26.0,33.19334927830346
26.0,34.08516152926971
26.0,35.400947186846906
26.0,38.00701920850423
26.0,35.83480201414502
26.0,39.44792678320552
26.0,33.701640610925274
26.0,34.81015688828332
26.0,36.67425066480419
26.0,38.8470708213047
26.0,34.53087519019129
26.0,36.15162375266613
26.0,42.05154144053556
26.0,30.57201215609077
26.0,30.871017818572525
26.0,31.211905108727237
26.0,31.604633274079845
26.0,32.06646570325713
26.0,32.624932832219045
26.0,33.32809508453647
26.0,34.27238755912724
26.0,35.706428671391365
26.0,38.942157418001564
26.0,34.39513165885306
26.1,36.49894923929714
26.1,40.32021347284423
26.1,32.872252546598894
26.1,33.63165477346503
26.1,34.675345457691506
26.1,36.34376985629211
26.1,41.75612955930488
26.1,31.170338711454338
26.1,31.549750189687277
26.1,31.99430908673769
26.1,32.526522855696335
26.1,33.186880594733246
26.1,34.0527106231241
26.1,35.305323644506885
26.1,37.62416299869401
26.1,36.89963429094745
26.1,38.653853605390545
26.1,35.133018765518386
26.1,37.23892003636033
26.1,37.737321270691716
26.1,36.67882438638985
26.1,39.432903913923184
26.1,34.01983796412867
26.1,35.253655335138944
26.1,37.50525660018239
26.200000000000003,37.06830351562756
26.200000000000003,38.65676562374882
26.200000000000003,35.45355270873296
26.200000000000003,37.842840793329216
26.200000000000003,36.85130701278901
26.200000000000003,39.37897967060079
26.200000000000003,34.39574521898422
26.200000000000003,35.80444699133318
26.200000000000003,38.787285185048766
26.200000000000003,35.25284401770561
26.200000000000003,37.389546714720886
26.200000000000003,37.81226726222061
26.200000000000003,36.910651792599516
26.200000000000003,39.16312247878213
26.200000000000003,34.69961191905251
26.200000000000003,36.31960816976638
26.200000000000003,41.323669470097755
26.200000000000003,31.940082248079104
26.200000000000003,32.450316626971016
26.200000000000003,33.07739228511189
26.200000000000003,33.88438866307069
26.200000000000003,35.01186666941258
26.200000000000003,36.89794596370915
26.200000000000003,39.20761550689287
26.200000000000003,34.63622807827147
26.3,41.46858581254753
26.3,32.04245199298831
26.3,32.56472609886852
26.3,33.20769835076064
26.3,34.03761572593583
26.3,35.20412137113402
26.3,37.19026660471365
26.3,38.80073947271646
26.3,35.556952512948804
26.3,37.95621159670462
26.3,37.008876075840746
26.3,39.39205699783302
26.3,34.68339458939045
26.3,36.23002605609114
26.3,40.09896075059185
26.3,33.72800654749511
26.3,34.752283204262106
26.3,36.34932196566433
26.3,40.76330874886731
26.3,32.889328677717764
26.3,33.619131560909956
26.3,34.599491410038155
26.3,36.08907639037853
26.3,39.50487739104244
26.3,34.52539759000568
26.400000000000002,32.41733697329104
26.400000000000002,33.01261167285239
26.400000000000002,33.762970493724104
26.400000000000002,34.77421090362455
26.400000000000002,36.327242965459625
26.400000000000002,40.155685491336946
26.400000000000002,33.94647611462649
26.400000000000002,35.03541333432973
26.400000000000002,36.78691799314032
26.400000000000002,41.29048937435646
26.400000000000002,32.52830079377046
26.400000000000002,33.14835098416757
26.400000000000002,33.93977098121525
26.400000000000002,35.02663371311859
26.400000000000002,36.77090780888397
26.400000000000002,41.42753029710333
26.400000000000002,32.36468718585564
26.400000000000002,32.94654054584942
26.400000000000002,33.6777497389186
26.400000000000002,34.65473677850366
26.400000000000002,36.12713273147796
26.400000000000002,39.37122550910381
26.400000000000002,35.02285124263827
26.400000000000002,36.7633306639273
26.400000000000002,41.49680270781722
26.400000000000002,32.28248340090102
26.5,30.309155621102004
26.5,30.566806955691803
26.5,30.854409964683775
26.5,31.176022813591096
26.5,31.540061477722762
26.5,31.958508086908616
26.5,32.44925956664159
26.5,33.04081508412839
26.5,33.782848643776084
26.5,34.774859562311065
26.5,36.272803837141126
26.5,39.61920324116883
26.5,34.97805907992555
26.5,36.61714575441877
26.5,41.298958251061684
26.5,32.79525504389963
26.5,33.4691068583138
26.5,34.34548762601584
26.5,35.592608976875205
26.5,37.799570688286394
26.5,38.13729934900946
26.5,37.414415546879134
26.5,39.148462591479465
26.5,35.671493839471054
26.5,37.9719892249705
26.5,37.75462684039056
26.5,38.24285931357147
26.6,36.33639287638895
26.6,39.584568294206484
26.6,35.33904365212905
26.6,37.199832197104776
26.6,40.54497789719099
26.6,34.02301650000741
26.6,35.08425495920774
26.6,36.74043913822732
26.6,41.49512612469969
26.6,32.83585243153198
26.6,33.50651123672801
26.6,34.374414470508974
26.6,35.598212220261445
26.6,37.70920528313697
26.6,38.80423674263847
26.6,36.55844371744763
26.6,40.44074899225825
26.6,34.15907824206566
26.6,35.27967546995042
26.6,37.09022096119741
26.6,41.14415290151653
26.6,33.26449513821274
26.6,34.05412899930627
26.6,35.129606361741175
26.6,36.81991536678771
26.700000000000003,35.32665588402387
26.700000000000003,37.10456029708314
26.700000000000003,42.14224168490426
26.700000000000003,32.340289371401035
26.700000000000003,32.88702154327546
26.700000000000003,33.55872537236362
26.700000000000003,34.42341213594772
26.700000000000003,35.634905273046186
26.700000000000003,37.68985342735785
26.700000000000003,39.3416371922244
26.700000000000003,36.0239721199002
26.700000000000003,38.53621198956627
26.700000000000003,37.39470715007272
26.700000000000003,40.364201322661245
26.700000000000003,34.55597569128387
26.700000000000003,35.833359063222325
26.700000000000003,38.10312767909073
26.700000000000003,38.28559080730474
26.700000000000003,37.89124757845087
26.700000000000003,38.79196225851644
26.700000000000003,36.92881589381046
26.700000000000003,42.31169200775145
26.700000000000003,32.142098624144154
26.700000000000003,32.649989822114144
26.700000000000003,33.26503857112968
26.700000000000003,34.03881681722527
26.8,31.764270574090244
26.8,32.19947456112147
26.8,32.71193801316638
26.8,33.32989198841273
26.8,34.105769579393005
26.8,35.14556481272826
26.8,36.727270824481415
26.8,40.45846514291423
26.8,34.72703016122943
26.8,36.05482412034645
26.8,38.48072798684719
26.8,37.88230831898592
26.8,39.283255562556306
26.8,36.44673235724086
26.8,39.49190270405461
26.8,36.117123196858365
26.8,38.62496462950034
26.8,37.59830735081077
26.8,40.18763534965694
26.8,35.09828147573593
26.8,36.64754645927401
26.8,40.150389681645635
26.8,35.15027822059459
26.8,36.73434889607358
26.8,40.48760434733154
26.8,34.68776841200151
26.900000000000002,38.409948168450114
26.900000000000002,38.42946985435991
26.900000000000002,38.38677975739493
26.900000000000002,38.48063720721169
26.900000000000002,38.27664136620618
26.900000000000002,38.73195924549906
26.900000000000002,37.767540247265536
26.900000000000002,40.16155496320167
26.900000000000002,35.4416145663219
26.900000000000002,37.17479241802585
26.900000000000002,42.74823874664643
26.900000000000002,32.17443725989009
26.900000000000002,32.672750106732956
26.900000000000002,33.27131368897607
26.900000000000002,34.01496742875597
26.900000000000002,34.994176776926864
26.900000000000002,36.42959966634673
26.900000000000002,39.26247984479602
26.900000000000002,36.81869034333412
26.900000000000002,40.50385817118908
26.900000000000002,34.96482822472988
26.900000000000002,36.38221832107661
26.900000000000002,39.137751420046335
26.900000000000002,37.029755875849816
26.900000000000002,41.51983465707472
26.900000000000002,33.64565664419493
27.0,36.85486729870759
27.0,40.35140377765207
27.0,35.48024282551098
27.0,37.179341239187444
27.0,41.879602045723146
27.0,33.482777906067525
27.0,34.268008778901454
27.0,35.318245413559794
27.0,36.90573838148198
27.0,40.53784374516463
27.0,35.21972089179149
27.0,36.74279742325902
27.0,39.97734212464649
27.0,36.023194336767496
27.0,38.19502801137654
27.0,39.381891384162365
27.0,36.96119304888676
27.0,40.75539064986748
27.0,34.922927504470515
27.0,36.27373357139746
27.0,38.73621588059309
27.0,38.14052762726006
27.0,39.52994483443645
27.0,36.71762891867097
27.0,39.89825182660129
27.0,36.141986363530386
27.1,38.15965595019522
27.1,39.969259529078556
27.1,36.35585088323334
27.1,38.801214648490024
27.1,38.39779847415036
27.1,39.31540349705709
27.1,37.422384534053165
27.1,43.214921329896676
27.1,32.171959669727464
27.1,32.65531562331946
27.1,33.23055258134879
27.1,33.93514125152513
27.1,34.84190440955211
27.1,36.1134250116902
27.1,38.284761026358304
27.1,39.61151028715551
27.1,36.92104893861144
27.1,40.32351601109192
27.1,35.82954778408245
27.1,37.73535962828753
27.1,41.64135174914141
27.1,34.061316837267526
27.1,35.00938343131219
27.1,36.366492037651795
27.1,38.82599189056159
27.1,38.34675623284711
27.200000000000003,41.93019803857306
27.200000000000003,33.983153126617005
27.200000000000003,34.88384522545262
27.200000000000003,36.139888365736766
27.200000000000003,38.246996854207005
27.200000000000003,40.21834783332841
27.200000000000003,36.299604938524865
27.200000000000003,38.5700337917922
27.200000000000003,39.33229449431641
27.200000000000003,37.74857607411969
27.200000000000003,42.50421528721247
27.200000000000003,33.28029650261881
27.200000000000003,33.98229846211863
27.200000000000003,34.88411257925108
27.200000000000003,36.14028324356426
27.200000000000003,38.24777448140031
27.200000000000003,40.21593283409483
27.200000000000003,36.30322774646839
27.200000000000003,38.57761267816219
27.200000000000003,39.31372565140549
27.200000000000003,37.782265555482596
27.200000000000003,42.25088495675442
27.200000000000003,33.58735455004065
27.200000000000003,34.36959956752322
27.200000000000003,35.406928312683426
27.200000000000003,36.94731216504244
27.3,37.357318433775056
27.3,41.39508877196166
27.3,34.95716178565069
27.3,36.21197364057081
27.3,38.30197153408994
27.3,40.576620937729
27.3,36.08667942796143
27.3,38.062425267751905
27.3,41.504600899201826
27.3,34.813362109776605
27.3,36.00260842990828
27.3,37.908216930144235
27.3,42.36105247275058
27.3,33.73181535560769
27.3,34.538287825673784
27.3,35.61452558295988
27.3,37.235484850209396
27.3,40.904346212429864
27.3,35.621404443448746
27.3,37.2459115316491
27.3,40.943186419499554
27.3,35.56751943477147
27.3,37.157106943987586
27.3,40.627547151851864
27.3,36.01303224251673
27.3,37.92635440332452
27.400000000000002,37.99502763217505
27.400000000000002,42.756343772498354
27.400000000000002,33.52911117384912
27.400000000000002,34.26614202802351
27.400000000000002,35.21993921093174
27.400000000000002,36.56798664603824
27.400000000000002,38.93110092706296
27.400000000000002,39.33700898645158
27.400000000000002,38.47736073785055
27.400000000000002,40.54742409933846
27.400000000000002,36.44401029213505
27.400000000000002,38.67254096235691
27.400000000000002,39.98025972010144
27.400000000000002,37.32918553452364
27.400000000000002,40.96688895926045
27.400000000000002,35.838607164897496
27.400000000000002,37.554344299515805
27.400000000000002,41.928779632228846
27.400000000000002,34.55509347478346
27.400000000000002,35.610442986507685
27.400000000000002,37.177199023717655
27.400000000000002,40.46333702432775
27.400000000000002,36.569796143693125
27.400000000000002,38.934110806570075
27.400000000000002,39.330052865261095
27.5,35.63292432352461
27.5,37.16383056164283
27.5,40.22999114276972
27.5,37.25857215187277
27.5,40.501794514130864
27.5,36.832535280769825
27.5,39.39968506487978
27.5,38.7345461585599
27.5,40.28815011250789
27.5,37.16566292017307
27.5,40.234206716660296
27.5,37.25179894659361
27.5,40.4816075737431
27.5,36.863477429390734
27.5,39.470824864152114
27.5,38.59393405184449
27.5,40.70744447649177
27.5,36.5230354473837
27.5,38.739071090592724
27.5,40.275110389711706
27.5,37.18641563820271
27.5,40.292319768716304
27.5,37.158988110424154
27.5,40.21570313108663
27.5,37.281570892942305
27.5,40.57121389615878
27.6,37.85765791637237
27.6,42.620815501098846
27.6,34.253115482338245
27.6,35.16062797213486
27.6,36.40946166145137
27.6,38.43674939682489
27.6,41.89341759334106
27.6,35.180179584620795
27.6,36.43660179884245
27.6,38.48759782014597
27.6,41.67272293304405
27.6,35.472771376203404
27.6,36.871506049582564
27.6,39.37000622717196
27.6,39.187425821520655
27.6,39.591414891386876
27.6,38.736518104822345
27.6,40.78556246959162
27.6,36.723730199782224
27.6,39.053104679123365
27.6,39.912036928193444
27.6,38.139016015091556
27.6,44.06601503243628
27.6,32.528610611552125
27.6,33.03688764773186
27.6,33.64142978658632
27.700000000000003,39.627175908310114
27.700000000000003,39.04766725957426
27.700000000000003,40.38268416623827
27.700000000000003,37.68116491463924
27.700000000000003,41.41562855994554
27.700000000000003,36.12474568134779
27.700000000000003,37.865460619066496
27.700000000000003,42.17817026357936
27.700000000000003,35.09979875136896
27.700000000000003,36.28963229197688
27.700000000000003,38.15005448567455
27.700000000000003,44.46665932234416
27.700000000000003,32.33450968353976
27.700000000000003,32.80415326520281
27.700000000000003,33.355381872251414
27.700000000000003,34.01615024514871
27.700000000000003,34.83856630208959
27.700000000000003,35.925801178770236
27.700000000000003,37.53794835020076
27.700000000000003,40.93607284650025
27.700000000000003,36.816521273509615
27.700000000000003,39.1464423219211
27.700000000000003,40.125403988712854
27.700000000000003,38.11638364646979
27.700000000000003,43.96311555288741
27.700000000000003,32.91666804615226
27.8,40.82467168381907
27.8,37.30704464853211
27.8,40.12660715574374
27.8,38.468500685395526
27.8,43.416874992504795
27.8,33.83707549839302
27.8,34.59579630335489
27.8,35.57427306192599
27.8,36.9486801076375
27.8,39.322134138482404
27.8,40.13352875502543
27.8,38.45614772672582
27.8,43.51878745281424
27.8,33.714472592842306
27.8,34.443185683704634
27.8,35.3728031663351
27.8,36.65173582914083
27.8,38.73619208452203
27.8,41.93845266195229
27.8,35.70905114512243
27.8,37.15117611774954
27.8,39.7608268988681
27.8,39.16400183423641
27.8,40.53995806898793
27.8,37.76037486130257
27.8,41.42982091041321
27.900000000000002,38.90381503971195
27.900000000000002,41.89927865090503
27.900000000000002,36.060287576767955
27.900000000000002,37.655300224604346
27.900000000000002,40.882811137429236
27.900000000000002,37.54286320462255
27.900000000000002,40.57400099011193
27.900000000000002,38.04275166889753
27.900000000000002,42.2172888433563
27.900000000000002,35.63224326222403
27.900000000000002,36.99690480607906
27.900000000000002,39.32411183588639
27.900000000000002,40.57986478341817
27.900000000000002,38.03304128328378
27.900000000000002,42.175503502915554
27.900000000000002,35.687738877187876
27.900000000000002,37.07973578646019
27.900000000000002,39.49491558737114
27.900000000000002,40.15204379286692
27.900000000000002,38.78359744576034
27.900000000000002,42.40789625689101
27.900000000000002,35.38171420683663
27.900000000000002,36.631006653641684
27.900000000000002,38.62370745348381
27.900000000000002,43.30433553373998
27.900000000000002,34.25117202742989
28.0,34.929590485524265
28.0,35.97715665296695
28.0,37.481142340374795
28.0,40.27317907208822
28.0,38.923766125055344
28.0,42.46629683364188
28.0,35.596672724432366
28.0,36.909459809718875
28.0,39.06511758133292
28.0,41.89285624498182
28.0,36.37055648892647
28.0,38.109206585325175
28.0,42.15642019337271
28.0,36.00941061290493
28.0,37.5298139458285
28.0,40.39069990141203
28.0,38.708992634648496
28.0,43.715567570240324
28.0,34.028551565858045
28.0,34.80710710259911
28.0,35.812962772779024
28.0,37.23101195463843
28.0,39.710849827704614
28.0,40.07381919371317
28.0,39.30562783860146
28.0,41.110981036202126
28.0,37.5133497865346
28.1,36.516562599841784
28.1,38.29855342597129
28.1,42.613175537619526
28.1,35.695751520123714
28.1,37.020181618074375
28.1,39.195225154283534
28.1,42.00542679539975
28.1,36.51707811781799
28.1,38.29824794890834
28.1,42.61179865026586
28.1,35.69755984234125
28.1,37.022818331684526
28.1,39.20024662085843
28.1,41.98720594578067
28.1,36.54250492185987
28.1,38.34097478794376
28.1,42.811856558517654
28.1,35.43697516716793
28.1,36.64915366121907
28.1,38.52395375238094
28.1,43.94701860876156
28.1,34.025154203880305
28.1,34.78891706662318
28.1,35.76795589842183
28.1,37.127366059863434
28.1,39.4027141858674
28.1,41.32594288461161
28.200000000000003,37.309961980107026
28.200000000000003,39.676176103132114
28.200000000000003,41.04167792888963
28.200000000000003,38.28521094382526
28.200000000000003,42.22774263694879
28.200000000000003,36.51107727010775
28.200000000000003,38.23408125143596
28.200000000000003,42.04342732873348
28.200000000000003,36.768330314785985
28.200000000000003,38.666961053401124
28.200000000000003,44.325486535182606
28.200000000000003,33.84625248030582
28.200000000000003,34.55535373522893
28.200000000000003,35.44544068399732
28.200000000000003,36.63420578946146
28.200000000000003,38.43949393650397
28.200000000000003,42.872682521097
28.200000000000003,35.64754621447658
28.200000000000003,36.918193214343795
28.200000000000003,38.93220142616226
28.200000000000003,44.15434612236767
28.200000000000003,34.05089919563474
28.200000000000003,34.80738530065654
28.200000000000003,35.77230196512335
28.200000000000003,37.09951596889615
28.200000000000003,39.26578356158165
28.3,42.330696718199086
28.3,36.67054376964746
28.3,38.44344536338035
28.3,42.5358979314887
28.3,36.388913209530436
28.3,37.98948509061512
28.3,41.102622188913074
28.3,38.5230580012893
28.3,42.867631726182246
28.3,35.945345400928645
28.3,37.31668949131817
28.3,39.60001419562819
28.3,41.75152328437559
28.3,37.50237378355085
28.3,39.97259159889018
28.3,40.740811801976314
28.3,39.15229868635471
28.3,43.59744940203832
28.3,35.0104708457232
28.3,36.01771180345478
28.3,37.42488387378611
28.3,39.81481917962264
28.3,41.13890059334961
28.3,38.46282200782707
28.3,42.61215884160576
28.3,36.2857296013451
28.3,37.82879034449993
28.400000000000002,36.24888273437753
28.400000000000002,37.731620585793
28.400000000000002,40.35590165702101
28.400000000000002,40.28763182033345
28.400000000000002,40.436438819415976
28.400000000000002,40.11768387317782
28.400000000000002,40.826398086465616
28.400000000000002,39.35696790515982
28.400000000000002,43.289285865981626
28.400000000000002,35.68624023144893
28.400000000000002,36.91342806924914
28.400000000000002,38.79589804823194
28.400000000000002,43.82961851229174
28.400000000000002,35.00288652789163
28.400000000000002,35.98731145874375
28.400000000000002,37.34526419492839
28.400000000000002,39.57179219125503
28.400000000000002,42.39322752091816
28.400000000000002,36.886548073331184
28.400000000000002,38.74897797149175
28.400000000000002,43.5551513960865
28.400000000000002,35.34689266881808
28.400000000000002,36.445750641478256
28.400000000000002,38.03503867259422
28.400000000000002,41.06458471935623
28.400000000000002,38.932142222558014
28.400000000000002,44.93901114790415
28.5,38.3385901901216
28.5,41.70828242423548
28.5,38.211422767528035
28.5,41.36156013466566
28.5,38.77163931782494
28.5,43.23153562516137
28.5,36.05076651965634
28.5,37.402475230876135
28.5,39.60063385342202
28.5,42.88901108668954
28.5,36.50591368929061
28.5,38.083497716898655
28.5,41.04009218685847
28.5,39.32811402980064
28.5,44.32348711017993
28.5,34.67431079403615
28.5,35.54528561335367
28.5,36.69306323184005
28.5,38.37911208469425
28.5,41.82651936327524
28.5,38.028066488532545
28.5,40.90597834190748
28.5,39.57353010567391
28.5,43.001264035010166
28.5,36.355239617789245
28.5,37.8530286165279
28.5,40.5093028580856
28.6,43.84940816797142
28.6,35.54351151009694
28.6,36.66425573706918
28.6,38.28729079626249
28.6,41.40190958536046
28.6,39.04611164790734
28.6,44.22977309275011
28.6,35.06798437732909
28.6,36.0335332572894
28.6,37.347200165639094
28.6,39.42600943591387
28.6,44.641257534195894
28.6,34.56495106073002
28.6,35.3918126641368
28.6,36.46207773868785
28.6,37.97661745220305
28.6,40.66754731551736
